Time	Aircraft Simulation Pitch Rate
9.886	0.2363123
9.888	0.2389405
9.89	0.2431202
9.892	0.2470855
9.894	0.25085
9.896	0.2543841
9.898	0.2577246
9.9	0.2608635
9.902	0.2638037
9.904	0.2665489
9.906	0.2691016
9.908	0.2714661
9.91	0.273645
9.912	0.2756412
9.914	0.2774589
9.916	0.2791008
9.918	0.28057
9.92	0.2818703
9.922	0.2830045
9.924	0.283976
9.926	0.2847883
9.928	0.2854444
9.93	0.2859479
9.932	0.2863017
9.934	0.2865201
9.936	0.2865729
9.938	0.2864971
9.94	0.2862849
9.942	0.2859391
9.944	0.2854632
9.946	0.2848601
9.948	0.2841332
9.95	0.2832857
9.952	0.2823207
9.954	0.2812414
9.956	0.2820789
9.958	0.2847851
9.96	0.2876914
9.962	0.2903852
9.964	0.2928707
9.966	0.2951512
9.968	0.2972305
9.97	0.299112
9.972	0.3008113
9.974	0.3022964
9.976	0.3036069
9.978	0.3047342
9.98	0.305682
9.982	0.3064543
9.984	0.307053
9.986	0.3074833
9.988	0.3077487
9.99	0.3078528
9.992	0.3077994
9.994	0.3075915
9.996	0.3072332
9.998	0.3067279
10	0.3060789
10.002	0.30529
10.004	0.3043768
10.006	0.303306
10.008	0.3021183
10.01	0.3008044
10.012	0.2993681
10.014	0.2978126
10.016	0.2961411
10.018	0.2943576
10.02	0.2924649
10.022	0.2924929
10.024	0.2943912
10.026	0.2964807
10.028	0.2983643
10.03	0.3000454
10.032	0.3015279
10.034	0.3028153
10.036	0.3039117
10.038	0.3048331
10.04	0.3055457
10.042	0.3060914
10.044	0.3064611
10.046	0.3066587
10.048	0.3066879
10.05	0.3065524
10.052	0.3062561
10.054	0.305829
10.056	0.3053748
10.058	0.3048503
10.06	0.3042617
10.062	0.3036159
10.064	0.3029193
10.066	0.3021787
10.068	0.301401
10.07	0.3006055
10.072	0.2997601
10.074	0.2989109
10.076	0.2980512
10.078	0.2971874
10.08	0.2963256
10.082	0.2954713
10.084	0.2946305
10.086	0.2938085
10.088	0.2930097
10.09	0.2922383
10.092	0.2914983
10.094	0.2907925
10.096	0.2901233
10.098	0.2894925
10.1	0.2889138
10.102	0.290368
10.104	0.2938385
10.106	0.2985078
10.108	0.3030797
10.11	0.3075522
10.112	0.3119226
10.114	0.3161876
10.116	0.3203437
10.118	0.3243867
10.12	0.3283126
10.122	0.3321167
10.124	0.3357943
10.126	0.339341
10.128	0.3427517
10.13	0.3460353
10.132	0.3491468
10.134	0.3521228
10.136	0.3549452
10.138	0.3576106
10.14	0.360115
10.142	0.3624552
10.144	0.3646281
10.146	0.3666313
10.148	0.3684625
10.15	0.3701194
10.152	0.3716007
10.154	0.3729045
10.156	0.3740443
10.158	0.3749771
10.16	0.3757452
10.162	0.3763342
10.164	0.376744
10.166	0.3769754
10.168	0.3770291
10.17	0.376906
10.172	0.3766075
10.174	0.3761348
10.176	0.3754898
10.178	0.3746885
10.18	0.37369
10.182	0.3725401
10.184	0.371226
10.186	0.369751
10.188	0.3681169
10.19	0.3663277
10.192	0.3643857
10.194	0.3622935
10.196	0.3600551
10.198	0.3576732
10.2	0.3551518
10.202	0.352508
10.204	0.3497024
10.206	0.348787
10.208	0.3496917
10.21	0.3523591
10.212	0.3555108
10.214	0.3583758
10.216	0.3609593
10.218	0.363265
10.22	0.3652973
10.222	0.3670603
10.224	0.3685587
10.226	0.3698114
10.228	0.3707795
10.23	0.3715113
10.232	0.3719974
10.234	0.3722423
10.236	0.3722509
10.238	0.3720286
10.24	0.3715799
10.242	0.37091
10.244	0.3700238
10.246	0.3689269
10.248	0.3676391
10.25	0.3661204
10.252	0.3644212
10.254	0.3625323
10.256	0.3604587
10.258	0.3582051
10.26	0.355777
10.262	0.3531802
10.264	0.3504194
10.266	0.3474998
10.268	0.3444273
10.27	0.3412211
10.272	0.3378419
10.274	0.3343399
10.276	0.3307059
10.278	0.3269444
10.28	0.3230606
10.282	0.3190597
10.284	0.3169188
10.286	0.3165769
10.288	0.3171609
10.29	0.3175174
10.292	0.3176509
10.294	0.3175818
10.296	0.3172683
10.298	0.3167613
10.3	0.316051
10.302	0.3151426
10.304	0.314041
10.306	0.3127514
10.308	0.3112782
10.31	0.3096268
10.312	0.3078021
10.314	0.3058098
10.316	0.3036539
10.318	0.3013401
10.32	0.2988885
10.322	0.2962575
10.324	0.2934993
10.326	0.2906033
10.328	0.2875741
10.33	0.2844172
10.332	0.2811374
10.334	0.2777396
10.336	0.2742288
10.338	0.2706096
10.34	0.2668875
10.342	0.2630666
10.344	0.2591527
10.346	0.2551501
10.348	0.2510793
10.35	0.246897
10.352	0.2445879
10.354	0.2440696
10.356	0.2437991
10.358	0.2433572
10.36	0.2427482
10.362	0.2419764
10.364	0.2410465
10.366	0.2399628
10.368	0.2387441
10.37	0.2376046
10.372	0.236453
10.374	0.2353002
10.376	0.234152
10.378	0.2330311
10.38	0.2318964
10.382	0.2308055
10.384	0.2297495
10.386	0.2287369
10.388	0.2277751
10.39	0.2268724
10.392	0.2260365
10.394	0.2252746
10.396	0.2245937
10.398	0.2239999
10.4	0.2234996
10.402	0.2230974
10.404	0.222798
10.406	0.2226047
10.408	0.2225201
10.41	0.2225458
10.412	0.2226983
10.414	0.2229275
10.416	0.2232817
10.418	0.2256215
10.42	0.2298668
10.422	0.2343321
10.424	0.238783
10.426	0.2432133
10.428	0.247615
10.43	0.2519795
10.432	0.2562976
10.434	0.2605597
10.436	0.2647566
10.438	0.2688777
10.44	0.2729129
10.442	0.2768694
10.444	0.2806867
10.446	0.284406
10.448	0.2880017
10.45	0.2914639
10.452	0.2947848
10.454	0.2979561
10.456	0.3009704
10.458	0.303821
10.46	0.3065013
10.462	0.3090055
10.464	0.3113281
10.466	0.3134645
10.468	0.3154277
10.47	0.3171623
10.472	0.3187176
10.474	0.3200737
10.476	0.3212284
10.478	0.3221799
10.48	0.3229272
10.482	0.3234698
10.484	0.3256284
10.486	0.3293222
10.488	0.3330354
10.49	0.3364581
10.492	0.3395395
10.494	0.3423336
10.496	0.3448243
10.498	0.3470136
10.5	0.3489039
10.502	0.3504976
10.504	0.3517979
10.506	0.3528079
10.508	0.3535315
10.51	0.3539898
10.512	0.3541336
10.514	0.354021
10.516	0.3536395
10.518	0.3529925
10.52	0.3520858
10.522	0.3509243
10.524	0.3495136
10.526	0.3478592
10.528	0.3459664
10.53	0.3438589
10.532	0.3414893
10.534	0.3389174
10.536	0.3361316
10.538	0.3331383
10.54	0.3299437
10.542	0.326554
10.544	0.322976
10.546	0.320963
10.548	0.3204361
10.55	0.3197587
10.552	0.3187886
10.554	0.3175855
10.556	0.316138
10.558	0.3144521
10.56	0.3125346
10.562	0.3103918
10.564	0.30803
10.566	0.305456
10.568	0.3026762
10.57	0.2996982
10.572	0.2965454
10.574	0.2931708
10.576	0.289636
10.578	0.2859296
10.58	0.2820585
10.582	0.2780297
10.584	0.2738492
10.586	0.2695257
10.588	0.2650644
10.59	0.2604724
10.592	0.2557569
10.594	0.2509244
10.596	0.2459999
10.598	0.240935
10.6	0.2357921
10.602	0.2305594
10.604	0.2252434
10.606	0.2181448
10.608	0.2094151
10.61	0.2007109
10.612	0.1920387
10.614	0.1834056
10.616	0.1748191
10.618	0.1662862
10.62	0.1578127
10.622	0.1494055
10.624	0.1410709
10.626	0.1328145
10.628	0.1246424
10.63	0.1165597
10.632	0.10859
10.634	0.1006836
10.636	0.09290116
10.638	0.08522873
10.64	0.07767101
10.642	0.0702327
10.644	0.06291755
10.646	0.05572883
10.648	0.04867159
10.65	0.0417494
10.652	0.03496443
10.654	0.0283204
10.656	0.0218207
10.658	0.01546805
10.66	0.009264835
10.662	0.003213539
10.664	-0.00268389
10.666	-0.01020471
10.668	-0.0193126
10.67	-0.02816457
10.672	-0.03675911
10.674	-0.0450938
10.676	-0.05316725
10.678	-0.06097774
10.68	-0.06852444
10.682	-0.07587446
10.684	-0.08275227
10.686	-0.08927315
10.688	-0.09542335
10.69	-0.1012112
10.692	-0.1066428
10.694	-0.1117216
10.696	-0.1164685
10.698	-0.1208307
10.7	-0.1248653
10.702	-0.1285562
10.704	-0.1319044
10.706	-0.1349119
10.708	-0.1375808
10.71	-0.1399141
10.712	-0.141914
10.714	-0.1435841
10.716	-0.1449278
10.718	-0.1459495
10.72	-0.1466538
10.722	-0.1470461
10.724	-0.1489743
10.726	-0.152233
10.728	-0.1551057
10.73	-0.1575992
10.732	-0.1597206
10.734	-0.1614793
10.736	-0.1628839
10.738	-0.1639446
10.74	-0.1646719
10.742	-0.1650948
10.744	-0.1651698
10.746	-0.1649642
10.748	-0.1644714
10.75	-0.1637039
10.752	-0.1626744
10.754	-0.1613952
10.756	-0.1598795
10.758	-0.1581391
10.76	-0.1561861
10.762	-0.1540343
10.764	-0.1516946
10.766	-0.1491792
10.768	-0.1464996
10.77	-0.1436681
10.772	-0.1406952
10.774	-0.1375912
10.776	-0.1343675
10.778	-0.1310334
10.78	-0.1275987
10.782	-0.1240728
10.784	-0.1223579
10.786	-0.1223321
10.788	-0.1221606
10.79	-0.1217975
10.792	-0.121304
10.794	-0.1206693
10.796	-0.1199001
10.798	-0.119003
10.8	-0.1179836
10.802	-0.1168485
10.804	-0.115604
10.806	-0.1142556
10.808	-0.1128089
10.81	-0.1112696
10.812	-0.1096432
10.814	-0.1079343
10.816	-0.1061484
10.818	-0.1042898
10.82	-0.1023639
10.822	-0.1003746
10.824	-0.09832708
10.826	-0.09622473
10.828	-0.09407276
10.83	-0.09187437
10.832	-0.08963393
10.834	-0.08735517
10.836	-0.08504179
10.838	-0.08269756
10.84	-0.08032574
10.842	-0.07792954
10.844	-0.07744741
10.846	-0.07882785
10.848	-0.08009146
10.85	-0.08124043
10.852	-0.08227697
10.854	-0.08320353
10.856	-0.08403965
10.858	-0.08473442
10.86	-0.08534373
10.862	-0.08585254
10.864	-0.08626327
10.866	-0.08657773
10.868	-0.08679855
10.87	-0.08692759
10.872	-0.08696831
10.874	-0.08692263
10.876	-0.08679284
10.878	-0.08658127
10.88	-0.08629125
10.882	-0.08592464
10.884	-0.0854838
10.886	-0.08497126
10.888	-0.08439009
10.89	-0.08374234
10.892	-0.08303023
10.894	-0.08225653
10.896	-0.08142362
10.898	-0.08053421
10.9	-0.07959059
10.902	-0.07859518
10.904	-0.07952019
10.906	-0.08227565
10.908	-0.08488401
10.91	-0.08734743
10.912	-0.08966686
10.914	-0.09184469
10.916	-0.09388258
10.918	-0.09578282
10.92	-0.09754761
10.922	-0.09917907
10.924	-0.1006793
10.926	-0.1020519
10.928	-0.1032975
10.93	-0.1044194
10.932	-0.1054198
10.934	-0.1063182
10.936	-0.1070646
10.938	-0.1077149
10.94	-0.1082537
10.942	-0.108684
10.944	-0.1090081
10.946	-0.1092288
10.948	-0.1093487
10.95	-0.1093706
10.952	-0.1092973
10.954	-0.1091312
10.956	-0.1088748
10.958	-0.1085316
10.96	-0.1081036
10.962	-0.1075934
10.964	-0.1070044
10.966	-0.1083341
10.968	-0.1115422
10.97	-0.114589
10.972	-0.1174612
10.974	-0.1201604
10.976	-0.1226895
10.978	-0.1250506
10.98	-0.1272461
10.982	-0.1292779
10.984	-0.1311487
10.986	-0.1328611
10.988	-0.1344181
10.99	-0.135822
10.992	-0.1370756
10.994	-0.1381817
10.996	-0.1393016
10.998	-0.1401398
11	-0.1408612
11.002	-0.1414426
11.004	-0.1418951
11.006	-0.1422278
11.008	-0.1424485
11.01	-0.1425641
11.012	-0.1425803
11.014	-0.1425022
11.016	-0.1423349
11.018	-0.142084
11.02	-0.1417533
11.022	-0.1433614
11.024	-0.1465791
11.026	-0.1496317
11.028	-0.1525241
11.03	-0.1552593
11.032	-0.1578404
11.034	-0.1602709
11.036	-0.1625537
11.038	-0.1646926
11.04	-0.1666903
11.042	-0.1685498
11.044	-0.1702899
11.046	-0.1718625
11.048	-0.1733214
11.05	-0.1746521
11.052	-0.1758565
11.054	-0.1769365
11.056	-0.1778936
11.058	-0.17873
11.06	-0.1794473
11.062	-0.1800465
11.064	-0.18053
11.066	-0.1808993
11.068	-0.1811558
11.07	-0.1813003
11.072	-0.1813351
11.074	-0.1812613
11.076	-0.1810812
11.078	-0.1828186
11.08	-0.1860308
11.082	-0.1890465
11.084	-0.1918839
11.086	-0.1944937
11.088	-0.196929
11.09	-0.1991744
11.092	-0.2012331
11.094	-0.2031063
11.096	-0.2047963
11.098	-0.2063057
11.1	-0.2076372
11.102	-0.2087937
11.104	-0.2097775
11.106	-0.2105925
11.108	-0.2112414
11.11	-0.2117267
11.112	-0.2120524
11.114	-0.2122215
11.116	-0.2122374
11.118	-0.2121031
11.12	-0.2118391
11.122	-0.2113987
11.124	-0.2108361
11.126	-0.2101377
11.128	-0.2093076
11.13	-0.2083493
11.132	-0.2072664
11.134	-0.2060627
11.136	-0.2067747
11.138	-0.2091215
11.14	-0.2112596
11.142	-0.2131924
11.144	-0.2149234
11.146	-0.2164565
11.148	-0.2177954
11.15	-0.2189434
11.152	-0.2199042
11.154	-0.2206981
11.156	-0.2212797
11.158	-0.2217026
11.16	-0.2219543
11.162	-0.2220387
11.164	-0.2219601
11.166	-0.2217219
11.168	-0.2213288
11.17	-0.2207848
11.172	-0.2200938
11.174	-0.2192603
11.176	-0.2182882
11.178	-0.2171817
11.18	-0.215945
11.182	-0.2145823
11.184	-0.2130982
11.186	-0.2114959
11.188	-0.2097962
11.19	-0.2079542
11.192	-0.2060239
11.194	-0.2060323
11.196	-0.2077674
11.198	-0.209309
11.2	-0.2106609
11.202	-0.211827
11.204	-0.2128114
11.206	-0.2136178
11.208	-0.2142504
11.21	-0.2147137
11.212	-0.2150108
11.214	-0.2151464
11.216	-0.2151248
11.218	-0.2149497
11.22	-0.2146256
11.222	-0.2141561
11.224	-0.213562
11.226	-0.2127987
11.228	-0.2119192
11.23	-0.2109119
11.232	-0.2097803
11.234	-0.2085287
11.236	-0.2071612
11.238	-0.2056819
11.24	-0.2040961
11.242	-0.2024066
11.244	-0.2006175
11.246	-0.1987328
11.248	-0.1967565
11.25	-0.1946924
11.252	-0.1945879
11.254	-0.1961412
11.256	-0.1975201
11.258	-0.1987283
11.26	-0.1997696
11.262	-0.2006476
11.264	-0.2013809
11.266	-0.2019269
11.268	-0.2023364
11.27	-0.2025971
11.272	-0.2027128
11.274	-0.2026872
11.276	-0.2025239
11.278	-0.2022265
11.28	-0.2017993
11.282	-0.2012452
11.284	-0.2005681
11.286	-0.1997717
11.288	-0.1988596
11.29	-0.1978358
11.292	-0.1967032
11.294	-0.1954656
11.296	-0.1941265
11.298	-0.1926896
11.3	-0.1911583
11.302	-0.1895514
11.304	-0.1878259
11.306	-0.186032
11.308	-0.1862026
11.31	-0.1880762
11.312	-0.1897553
11.314	-0.1913326
11.316	-0.1928111
11.318	-0.1941983
11.32	-0.1955008
11.322	-0.1967259
11.324	-0.1978795
11.326	-0.1989681
11.328	-0.1999968
11.33	-0.2009729
11.332	-0.2019016
11.334	-0.202789
11.336	-0.2036403
11.338	-0.2044606
11.34	-0.2052553
11.342	-0.2060291
11.344	-0.2068008
11.346	-0.2075298
11.348	-0.2082648
11.35	-0.2089936
11.352	-0.2097189
11.354	-0.210442
11.356	-0.2111644
11.358	-0.2118868
11.36	-0.2126096
11.362	-0.2133314
11.364	-0.2160956
11.366	-0.2205418
11.368	-0.2248864
11.37	-0.2291277
11.372	-0.2332625
11.374	-0.2372876
11.376	-0.2411999
11.378	-0.2449958
11.38	-0.2486861
11.382	-0.2522228
11.384	-0.2556473
11.386	-0.2589411
11.388	-0.262101
11.39	-0.2651239
11.392	-0.2680066
11.394	-0.2707465
11.396	-0.2733411
11.398	-0.2757882
11.4	-0.278086
11.402	-0.2802323
11.404	-0.2822269
11.406	-0.2840679
11.408	-0.2857549
11.41	-0.2872874
11.412	-0.2886795
11.414	-0.2898877
11.416	-0.2909563
11.418	-0.2918712
11.42	-0.294678
11.422	-0.2990151
11.424	-0.3031063
11.426	-0.306954
11.428	-0.3105593
11.43	-0.3139253
11.432	-0.317053
11.434	-0.3199458
11.436	-0.3226056
11.438	-0.3250356
11.44	-0.327253
11.442	-0.3292175
11.444	-0.3309761
11.446	-0.3325178
11.448	-0.3338458
11.45	-0.3349641
11.452	-0.3358761
11.454	-0.3365858
11.456	-0.3370972
11.458	-0.3374139
11.46	-0.3375404
11.462	-0.3374805
11.464	-0.3372386
11.466	-0.3368326
11.468	-0.3362248
11.47	-0.3354618
11.472	-0.3345338
11.474	-0.3334451
11.476	-0.3322001
11.478	-0.3308029
11.48	-0.3297403
11.482	-0.3285224
11.484	-0.3271535
11.486	-0.3256378
11.488	-0.3239801
11.49	-0.3221843
11.492	-0.3202688
11.494	-0.3181961
11.496	-0.3160127
11.498	-0.3137088
11.5	-0.3112887
11.502	-0.3087564
11.504	-0.3061165
11.506	-0.303373
11.508	-0.3005299
11.51	-0.2975914
11.512	-0.2945615
11.514	-0.2914445
11.516	-0.2882439
11.518	-0.2849641
11.52	-0.2816087
11.522	-0.2781949
11.524	-0.274686
11.526	-0.271127
11.528	-0.2675073
11.53	-0.2638305
11.532	-0.2601006
11.534	-0.2563207
11.536	-0.2524947
11.538	-0.2486252
11.54	-0.2447164
11.542	-0.2407707
11.544	-0.2367918
11.546	-0.2327827
11.548	-0.2287468
11.55	-0.2246863
11.552	-0.2206047
11.554	-0.2165084
11.556	-0.2123963
11.558	-0.2082713
11.56	-0.2041488
11.562	-0.1999923
11.564	-0.1958439
11.566	-0.1916927
11.568	-0.1875416
11.57	-0.1833921
11.572	-0.1792472
11.574	-0.1751084
11.576	-0.1709786
11.578	-0.1668594
11.58	-0.1627529
11.582	-0.1586612
11.584	-0.1545861
11.586	-0.1505292
11.588	-0.1464924
11.59	-0.1424775
11.592	-0.1384864
11.594	-0.1345198
11.596	-0.1305805
11.598	-0.1266687
11.6	-0.1227869
11.602	-0.1189357
11.604	-0.1151167
11.606	-0.1113311
11.608	-0.1075801
11.61	-0.103865
11.612	-0.1001866
11.614	-0.09654637
11.616	-0.0929445
11.618	-0.08938304
11.62	-0.08586184
11.622	-0.08238269
11.624	-0.07907782
11.626	-0.07586457
11.628	-0.07275981
11.63	-0.06980771
11.632	-0.06699818
11.634	-0.06433433
11.636	-0.06181938
11.638	-0.05945716
11.64	-0.05725086
11.642	-0.05520467
11.644	-0.05332168
11.646	-0.05160557
11.648	-0.05005907
11.65	-0.04868526
11.652	-0.04748718
11.654	-0.04646701
11.656	-0.04562715
11.658	-0.04496865
11.66	-0.04449283
11.662	-0.04419922
11.664	-0.04408802
11.666	-0.04415822
11.668	-0.0444077
11.67	-0.04483418
11.672	-0.04543453
11.674	-0.04620388
11.676	-0.04713782
11.678	-0.04823035
11.68	-0.04947523
11.682	-0.05086539
11.684	-0.05239315
11.686	-0.05405009
11.688	-0.0558282
11.69	-0.05771826
11.692	-0.05971112
11.694	-0.06179749
11.696	-0.06396819
11.698	-0.06621386
11.7	-0.06852526
11.702	-0.07089341
11.704	-0.07330924
11.706	-0.07576432
11.708	-0.07824957
11.71	-0.08075788
11.712	-0.08328044
11.714	-0.08581094
11.716	-0.08834179
11.718	-0.09086629
11.72	-0.09337822
11.722	-0.09587182
11.724	-0.09834154
11.726	-0.1007822
11.728	-0.1031893
11.73	-0.1055577
11.732	-0.1078843
11.734	-0.1101647
11.736	-0.1123954
11.738	-0.1145735
11.74	-0.1166961
11.742	-0.1187606
11.744	-0.1207645
11.746	-0.1227058
11.748	-0.1245827
11.75	-0.1263935
11.752	-0.1281367
11.754	-0.1298112
11.756	-0.1314157
11.758	-0.1329618
11.76	-0.1344113
11.762	-0.1358012
11.764	-0.1371185
11.766	-0.138363
11.768	-0.1395344
11.77	-0.1406328
11.772	-0.1416578
11.774	-0.1426101
11.776	-0.1434897
11.778	-0.1442966
11.78	-0.1450318
11.782	-0.1456954
11.784	-0.146288
11.786	-0.1468103
11.788	-0.1472629
11.79	-0.1476469
11.792	-0.1479627
11.794	-0.1482114
11.796	-0.1483939
11.798	-0.1485107
11.8	-0.1485634
11.802	-0.1485528
11.804	-0.1484799
11.806	-0.1483459
11.808	-0.1481519
11.81	-0.1478989
11.812	-0.1475882
11.814	-0.1472212
11.816	-0.1467988
11.818	-0.1463223
11.82	-0.1457929
11.822	-0.1452121
11.824	-0.144581
11.826	-0.1439008
11.828	-0.1431851
11.83	-0.1423985
11.832	-0.1415788
11.834	-0.1407159
11.836	-0.13981
11.838	-0.1388629
11.84	-0.1378761
11.842	-0.1368506
11.844	-0.1357877
11.846	-0.1346891
11.848	-0.1335557
11.85	-0.1323888
11.852	-0.1311896
11.854	-0.1299596
11.856	-0.1286999
11.858	-0.1274121
11.86	-0.126097
11.862	-0.1247559
11.864	-0.1233902
11.866	-0.1220008
11.868	-0.1205963
11.87	-0.1191707
11.872	-0.1177246
11.874	-0.1162595
11.876	-0.1147767
11.878	-0.1132769
11.88	-0.1117613
11.882	-0.1102313
11.884	-0.1086875
11.886	-0.1071312
11.888	-0.1055635
11.89	-0.1039852
11.892	-0.1023975
11.894	-0.1008012
11.896	-0.09919737
11.898	-0.09758695
11.9	-0.09597074
11.902	-0.09434971
11.904	-0.09272446
11.906	-0.09109685
11.908	-0.08946629
11.91	-0.08783463
11.912	-0.08620202
11.914	-0.08458174
11.916	-0.08293816
11.918	-0.0813085
11.92	-0.07968123
11.922	-0.0780569
11.924	-0.07643674
11.926	-0.07482058
11.928	-0.0732096
11.93	-0.07160463
11.932	-0.07000589
11.934	-0.06841408
11.936	-0.06682944
11.938	-0.06532194
11.94	-0.06382386
11.942	-0.06237325
11.944	-0.06097232
11.946	-0.05962284
11.948	-0.05832592
11.95	-0.05708342
11.952	-0.05589661
11.954	-0.05476738
11.956	-0.05369724
11.958	-0.05268815
11.96	-0.05174149
11.962	-0.05085919
11.964	-0.05004204
11.966	-0.04929191
11.968	-0.04861
11.97	-0.04799745
11.972	-0.04745489
11.974	-0.04698298
11.976	-0.04658191
11.978	-0.04625193
11.98	-0.04599268
11.982	-0.045804
11.984	-0.04568467
11.986	-0.04563342
11.988	-0.04564935
11.99	-0.04572972
11.992	-0.04587313
11.994	-0.04607689
11.996	-0.04633786
11.998	-0.04665354
12	-0.04702028
12.002	-0.04743499
12.004	-0.04789426
12.006	-0.04839484
12.008	-0.0489326
12.01	-0.04950389
12.012	-0.05010529
12.014	-0.05073272
12.016	-0.0513831
12.018	-0.05205311
12.02	-0.05273846
12.022	-0.05343689
12.024	-0.05414444
12.026	-0.05485846
12.028	-0.05557615
12.03	-0.05629468
12.032	-0.05701111
12.034	-0.0577236
12.036	-0.05842932
12.038	-0.05912685
12.04	-0.05981333
12.042	-0.06048771
12.044	-0.06114783
12.046	-0.0617925
12.048	-0.06241998
12.05	-0.06302907
12.052	-0.06361862
12.054	-0.06418777
12.056	-0.064735
12.058	-0.06526004
12.06	-0.06576208
12.062	-0.06623968
12.064	-0.06669346
12.066	-0.0671222
12.068	-0.06752522
12.07	-0.06790292
12.072	-0.06825449
12.074	-0.06857976
12.076	-0.06887855
12.078	-0.06915087
12.08	-0.06939644
12.082	-0.06961546
12.084	-0.06980783
12.086	-0.06997364
12.088	-0.070113
12.09	-0.07022603
12.092	-0.0703128
12.094	-0.07037379
12.096	-0.07041998
12.098	-0.07041788
12.1	-0.07040203
12.102	-0.07036133
12.104	-0.0702961
12.106	-0.07020628
12.108	-0.07009269
12.11	-0.06995544
12.112	-0.06979504
12.114	-0.06961171
12.116	-0.06940599
12.118	-0.06917825
12.12	-0.06892898
12.122	-0.06865856
12.124	-0.06836745
12.126	-0.06805605
12.128	-0.06772494
12.13	-0.06737459
12.132	-0.0670053
12.134	-0.06661762
12.136	-0.06621186
12.138	-0.06578899
12.14	-0.0653489
12.142	-0.0648928
12.144	-0.06442039
12.146	-0.06393276
12.148	-0.06342988
12.15	-0.06291265
12.152	-0.06238142
12.154	-0.06183666
12.156	-0.06127896
12.158	-0.06070859
12.16	-0.06012624
12.162	-0.05953238
12.164	-0.05892723
12.166	-0.05831164
12.168	-0.05768602
12.17	-0.05705081
12.172	-0.05640613
12.174	-0.05575296
12.176	-0.05509137
12.178	-0.05442208
12.18	-0.05374544
12.182	-0.05307114
12.184	-0.05239007
12.186	-0.05170253
12.188	-0.05100942
12.19	-0.05031085
12.192	-0.04960715
12.194	-0.04889927
12.196	-0.04818694
12.198	-0.04747086
12.2	-0.04675179
12.202	-0.04602964
12.204	-0.04530532
12.206	-0.04457872
12.208	-0.04385039
12.21	-0.04312063
12.212	-0.04239022
12.214	-0.04165877
12.216	-0.04092716
12.218	-0.04019548
12.22	-0.03946428
12.222	-0.03873359
12.224	-0.03800409
12.226	-0.03727563
12.228	-0.036549
12.23	-0.03582406
12.232	-0.03510129
12.234	-0.03438085
12.236	-0.03366339
12.238	-0.03294872
12.24	-0.03223759
12.242	-0.03152971
12.244	-0.03082543
12.246	-0.03012531
12.248	-0.02942917
12.25	-0.02873759
12.252	-0.02809522
12.254	-0.02745055
12.256	-0.02683178
12.258	-0.02624031
12.26	-0.02567657
12.262	-0.02514118
12.264	-0.02463522
12.266	-0.02415924
12.268	-0.02371397
12.27	-0.0233006
12.272	-0.02291916
12.274	-0.02257129
12.276	-0.02225745
12.278	-0.021978
12.28	-0.02173409
12.282	-0.02152607
12.284	-0.02135465
12.286	-0.02122003
12.288	-0.02112256
12.29	-0.02106239
12.292	-0.02103922
12.294	-0.02105329
12.296	-0.02110398
12.298	-0.02119094
12.3	-0.02131335
12.302	-0.02147031
12.304	-0.02166086
12.306	-0.02188368
12.308	-0.0221374
12.31	-0.02242083
12.312	-0.02273178
12.314	-0.02306898
12.316	-0.02343022
12.318	-0.02381408
12.32	-0.02421794
12.322	-0.02464036
12.324	-0.0250789
12.326	-0.02553201
12.328	-0.02599747
12.33	-0.02647325
12.332	-0.02695731
12.334	-0.02744835
12.336	-0.02794403
12.338	-0.02844299
12.34	-0.02894342
12.342	-0.02944363
12.344	-0.02994244
12.346	-0.03043835
12.348	-0.03093013
12.35	-0.03141608
12.352	-0.03189556
12.354	-0.03236739
12.356	-0.0328305
12.358	-0.03328414
12.36	-0.03373827
12.362	-0.03415912
12.364	-0.03457923
12.366	-0.03498714
12.368	-0.03538192
12.37	-0.03576319
12.372	-0.03613055
12.374	-0.03648359
12.376	-0.03682198
12.378	-0.03714515
12.38	-0.03745344
12.382	-0.03774593
12.384	-0.03802303
12.386	-0.03828422
12.388	-0.0385297
12.39	-0.03875907
12.392	-0.03897273
12.394	-0.03917008
12.396	-0.03935181
12.398	-0.03951748
12.4	-0.0396672
12.402	-0.03980102
12.404	-0.03991915
12.406	-0.04002141
12.408	-0.04010841
12.41	-0.0401799
12.412	-0.04023603
12.414	-0.04027722
12.416	-0.04030333
12.418	-0.04031467
12.42	-0.04031129
12.422	-0.04029351
12.424	-0.04026168
12.426	-0.04021576
12.428	-0.04015638
12.43	-0.04008343
12.432	-0.03999715
12.434	-0.0398979
12.436	-0.03978575
12.438	-0.03966063
12.44	-0.03952365
12.442	-0.03937442
12.444	-0.03921346
12.446	-0.0390407
12.448	-0.03885698
12.45	-0.03866198
12.452	-0.03845618
12.454	-0.03824012
12.456	-0.03801356
12.458	-0.03777701
12.46	-0.03753109
12.462	-0.03727555
12.464	-0.03701076
12.466	-0.03673735
12.468	-0.03645499
12.47	-0.03616444
12.472	-0.03586553
12.474	-0.03555897
12.476	-0.03524483
12.478	-0.03492353
12.48	-0.0345952
12.482	-0.03426019
12.484	-0.03391879
12.486	-0.03357122
12.488	-0.03321779
12.49	-0.03285871
12.492	-0.0324942
12.494	-0.03212463
12.496	-0.03175861
12.498	-0.03138797
12.5	-0.03101245
12.502	-0.03063315
12.504	-0.03024958
12.506	-0.02986233
12.508	-0.02947121
12.51	-0.02907731
12.512	-0.02867996
