Time	Aircraft Simulation Yaw Rate
264.3	-0.003967876
264.4	-0.004209701
264.5	-0.004378698
264.6	-0.004494692
264.7	-0.004617376
264.8	-0.004641892
264.9	-0.004517777
265	-0.004383952
265.1	-0.004352652
265.2	-0.004156427
265.3	-0.004077679
265.4	-0.003980779
265.5	-0.003888309
265.6	-0.003793704
265.7	-0.003861974
265.8	-0.003878274
265.9	-0.003928135
266	-0.003995732
266.1	-0.003898269
266.2	-0.003734167
266.3	-0.003747773
266.4	-0.003440777
266.5	-0.003165585
266.6	-0.002938198
266.7	-0.002606943
266.8	-0.002311429
266.9	-0.002203045
267	-0.002029228
267.1	-0.001823505
267.2	-0.001772184
267.3	-0.001500206
267.4	-0.001209826
267.5	-0.001106702
267.6	-0.0009911468
267.7	-0.0009371513
267.8	-0.0009933715
267.9	-0.0006900931
268	-0.0003493619
268.1	-0.0003545697
268.2	-0.0001530702
268.3	1.677574E-05
268.4	4.220878E-05
268.5	0.0002826466
268.6	0.0005719244
